 Strategy Type:	MIXEDSTRATEGY  NashValue:	0.0  e_NashValue for twoConsecutiveAvgCompletionTime :	0.5 Total Number of players =	50
Total Iterations =	100
0	[38.24535037226571, 38.99684967142128, 38.36500764547044, 42.194141234359435, 42.10727537243659, 45.73080178878341, 38.398684995824844, 42.194281822409, 42.21198212026932, 42.10734985024811, 38.379847967695326, 42.80678269714409, 42.82758239141436, 43.99510567478895, 45.28286115850973, 41.478497475325156, 38.37768662680305, 38.362422913480046, 38.36235919422474, 38.382535326136164, 42.194214404677524, 42.996636201362875, 42.215331595094966, 38.29576898071464, 38.362080943521946, 38.997336969951775, 46.941122833726375, 42.23643648068486, 38.40056324522166, 42.19428966326989, 45.27487970800145, 47.98862382750771, 38.406718885387896, 38.362544110325004, 42.80671046118929, 38.38323132883988, 38.99742526346028, 38.99998925161319, 42.19679200185109, 38.3802213491375, 42.19420474484653, 42.99663616103736, 38.403736742816484, 38.36253166119811, 38.38253604610954, 38.36244315766181, 38.3825356766464, 38.36244315611947, 38.277829515700176, 42.80635681520753, 41.466303805435395, 42.20940697364315, 38.40045040897903, 42.19428919222846, 46.95632405501376, 38.4249050869534, 38.36262002967674, 42.194131267119005, 48.337776601767544, 38.4306720406207, 38.36264410415884, 38.997339320898476, 38.999988892840996, 41.427918305332085, 41.35584327309984, 43.98896181459947, 33.49541633602453, 38.339722394536906, 38.362264429593644, 42.80670929364587, 41.46630527687705, 42.20940697978577, 46.95638716509351, 38.404728952498935, 38.99751500653534, 38.36501042295042, 38.99734919923332, 41.427907285778225, 38.377475435126705, 38.9974012351486, 42.196781198026464, 38.38022130403631, 42.19420474465825, 38.3802105484825, 42.80678421075857, 38.38323163671173, 41.44552001435622, 38.37754896048224, 46.938535492784005, 38.404654429658954, 38.278005729106354, 42.19377803982059, 42.21198001719973, 38.38028475238723, 46.93854691350576, 52.974696113023604, 42.26162398179135, 41.46356594690385, 42.20939554429413, 42.1073390524369]
1	[34.79526187930776, 39.69522000510338, 40.99455312034118, 40.999977261685416, 40.99999990507761, 40.999999999603766, 40.99999999999837, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999, 40.99999999999999]
2	[54.63293559613386, 53.87918316244707, 49.294040611351335, 49.27024409127253, 53.83271962423862, 52.2924372756104, 52.27023739805463, 52.28591460306146, 49.30860692658884, 52.25312564850808, 49.308470047198995, 49.27030432778818, 49.291362509899514, 54.971513385227844, 49.298600607131846, 52.25308387654797, 49.28725236570203, 49.27021575334791, 49.27014463302291, 52.25296508543593, 49.28725186980165, 54.97149622512267, 49.29860053549598, 52.253083876248915, 49.30846987281825, 51.988764051596235, 49.30271087746411, 49.27028028580058, 52.27418315884378, 49.30855795299547, 49.270304694756035, 54.9714254781589, 49.29860024015868, 52.253083875016, 49.308469872813106, 52.25312507636915, 52.00571226222908, 54.98284459547846, 49.29864790992529, 52.253084074016215, 49.28725236652636, 54.97149622719628, 52.302638791931045, 52.29149749199282, 52.27023347487348, 49.2873239576935, 52.25303680152175, 49.28725216918461, 52.25303650183648, 49.30846967505103, 52.25312507554358, 49.287252537689625, 52.27425401049229, 49.287340741652315, 49.27021612227843, 52.252965383871974, 52.27007262035642, 49.28732328619701, 52.25303679871857, 52.28584279816331, 49.28738911971766, 54.9714967980804, 54.999881011732754, 49.31993653654912, 52.25317294462105, 54.98853321136679, 53.845476650617734, 49.31511740868295, 52.25315282689265, 49.308470160656725, 52.268894957252236, 49.292765997410186, 49.27568639775883, 52.27420572697126, 54.988621013934896, 49.2986720239187, 51.98872314990854, 49.30271070671763, 49.27028028508779, 51.98860462695039, 49.28694033225524, 52.25303520005515, 49.287252162499186, 52.27425400892603, 49.308558248763234, 49.291522203108215, 52.25305432734041, 49.287252242347165, 49.27021575283294, 49.27014463302075, 52.26873496511737, 49.28731770207774, 49.270216026098396, 49.270144634161525, 49.27014433613175, 54.971424808732536, 49.29860023736411, 52.253083875004336, 49.28725236569559, 52.25303650265682]
3	[24.39297183384099, 28.980767694090826, 28.99991971362508, 28.99999966483987, 28.999999998600845, 28.999999999994152, 28.999999999999968, 28.999999999999975, 25.02545074176455, 28.974655503831, 25.02534493969739, 25.0001058039187, 25.000000441684595, 28.974549260079286, 25.025344496176693, 28.974655060302638, 28.999894196081296, 25.02545030007996, 25.000106243751716, 28.974549701756143, 25.0253444980205, 28.974655060310333, 25.02534493784589, 28.97465506214641, 28.999894196088995, 28.999999558315437, 25.02545073992071, 25.00010624558786, 28.97454970176381, 25.025344498020537, 25.000105802074895, 28.974549699912338, 28.999893756248245, 28.9999995564793, 25.025450739913047, 28.97465550382327, 28.999894197932804, 28.999999558323136, 25.025450739920743, 28.974655503823303, 25.02534493969736, 28.974655062154145, 28.999894196089027, 28.999999558315437, 28.999999998156152, 25.025450741756856, 28.974655503830963, 28.999894197932836, 28.999999558323136, 25.025450739920743, 28.974655503823303, 25.02534493969736, 28.974655062154145, 25.025344937853585, 25.000105803911, 28.974549699920004, 28.99989375624828, 25.025450298243854, 28.974655501979495, 28.9998941979251, 28.9999995583231, 28.999999998156184, 28.999999999992294, 25.02545074176452, 28.974655503831, 28.999894197932836, 28.999999558323136, 25.025450739920743, 28.974655503823303, 25.02534493969736, 28.974655062154145, 25.025344937853585, 25.000105803911, 28.974549699920004, 28.99989375624828, 25.025450298243854, 28.974655501979495, 25.025344939689663, 25.000105803918668, 28.974549699920036, 28.99989375624828, 28.9999995564793, 25.025450739913047, 28.97465550382327, 25.02534493969736, 25.0001058039187, 28.974549699920036, 28.99989375624828, 25.025450298243854, 28.974655501979495, 28.9998941979251, 25.02545030008766, 28.974655501987193, 28.999894197925133, 25.02545030008766, 28.974655501987193, 25.025344939689692, 28.974655062154106, 25.025344937853585, 28.974655062146443]
4	[9.911926651511408, 10.995457774787779, 10.999981038217776, 10.99999992084294, 10.999999999669551, 10.999999999998618, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991, 10.999999999999991]
5	[10.803848295652774, 12.528926058658932, 9.008668470553122, 8.979250514192145, 8.999913380069733, 9.436035889000562, 9.441537116966755, 9.441560082161521, 10.880068727984863, 13.419825256136724, 9.016068190145383, 8.97928140475016, 10.874458309578435, 13.419801835120143, 9.01606809237299, 8.979281404342004, 8.97912783618221, 8.97912719510303, 8.979127192426809, 10.529657770565306, 8.992961190704296, 8.99997061608293, 8.979214204494898, 8.999913228492801, 8.979213964927078, 8.99991322749271, 8.979213964922904, 8.979127554652447, 10.874457667322293, 10.889731051237925, 8.994464337469163, 8.999976891056157, 8.979214230690138, 10.87445802915643, 10.889731052748424, 10.88979481086999, 12.529284847364554, 12.99803497233248, 9.010626792883068, 10.874589162716656, 8.994401126778545, 8.99997662717947, 10.874544702983089, 10.889731414573333, 9.872887684395355, 8.986538856647467, 8.979158132837195, 8.979127321578172, 8.999912865795032, 10.874544436807495, 8.994400940067646, 8.97919095355979, 11.525779491884698, 9.000800167816601, 8.979217667506655, 9.630449130009097, 8.985526782860642, 8.979153907876553, 8.979127303940828, 8.999912865721406, 8.97921396341267, 8.999913227486388, 8.999999637763121, 10.874544799042104, 11.877899625406922, 13.529235190223895, 13.998034765035873, 9.018481959228978, 9.857714826578427, 8.986475516673732, 8.99994354126105, 7.963375335429546, 7.9553675121250675, 10.866503312437349, 12.52918761565535, 7.045165569700751, 7.000188546286615, 10.858835253229117, 8.56057627374318, 8.998165600204235, 7.015702676614369, 7.000065551732997, 8.963504266386707, 10.874392447000558, 10.889730778971916, 10.889794809727093, 8.99446460363267, 10.87452169272155, 8.994400845121142, 8.97919095316343, 8.99991313142877, 8.97921396452188, 8.979127554650775, 9.63044875382776, 8.98552678129025, 8.999939580710244, 8.979214074935937, 9.6304491150117, 8.985526782798035, 8.999939580716537]
6	[30.175296916722207, 31.99238267129583, 31.999968201020145, 31.999999867253315, 31.99999999944584, 31.99999999999768, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982, 31.999999999999982]
7	[7.922418101616997, 7.999676129871817, 7.999998647985391, 7.999999994355937, 7.999999999976438, 7.999999999999901, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996, 7.999999999999996]
8	[55.53189211338387, 62.96882395108995, 62.99986985377815, 62.99999945669704, 62.99999999773193, 62.99999999999052, 62.99999999999995, 62.99999999999995, 62.99999999999995, 62.99999999999995, 62.99999999999995, 62.99999999999995, 62.99999999999995, 63.68779999999997, 64.99452214510006, 64.99997713237742, 64.99999990453776, 64.99999999960146, 64.99999999999831, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 65.34389999999993, 65.99726107255003, 65.99998856618872, 65.99999995226888, 65.99999999980074, 65.99999999999916, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993, 65.99999999999993]
9	[5.930399524087191, 6.99553489086426, 6.999981360143306, 6.999999922186842, 6.999999999675167, 6.999999999998647, 6.999999999999997, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999, 6.999999999999999]
10	[55.666253771693704, 60.97773396745042, 60.99990704915754, 61.569532401971315, 61.9982029880802, 61.99999249826963, 63.22515899068358, 63.996765381329425, 63.99998649689701, 63.999999943630506, 63.99999999976469, 63.999999999999005, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 63.999999999999964, 64.56953278999998, 64.99820298970006, 64.9999924982764, 64.9999999686836, 64.99999999986925, 64.99999999999943, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991, 64.99999999999991]
11	[56.75890090797657, 68.5227791916817, 68.99800781409603, 68.99999168350456, 68.9999999652823, 68.99999999985506, 68.9999999999994, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991, 68.99999999999991]
12	[15.169847254244353, 16.992359921364194, 16.999968106049245, 16.99999986685686, 16.999999999444192, 16.999999999997687, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999, 16.99999999999999]
13	[33.34915175091611, 35.988933880452585, 35.806887788984746, 35.806127827032185, 35.99919066938529, 35.8069306065442, 35.80612800577657, 35.806124655273166, 35.8061246412863, 35.99919065608621, 35.80693060648868, 35.80612800577633, 35.806124655273166, 35.9991906561446, 35.80693060648892, 35.80612800577633, 35.806124655273166, 35.8061246412863, 35.80612464122791, 35.80612464122767, 35.80612464122767, 35.99919065608597, 35.80693060648868, 35.99919402063463, 35.806930620534175, 35.99919402069327, 35.80693062053443, 35.806128005834964, 35.806124655273415, 35.8061246412863, 35.80612464122791, 35.99919065608597, 35.80693060648868, 35.80612800577633, 35.806124655273166, 35.8061246412863, 35.99919065608621, 35.99999662134699, 35.806933971037346, 35.80612801982184, 35.8061246553318, 35.99919065614485, 35.80693060648892, 35.80612800577633, 35.806124655273166, 35.8061246412863, 35.80612464122791, 35.80612464122767, 35.99919065608597, 35.80693060648868, 35.80612800577633, 35.806124655273166, 35.8061246412863, 35.80612464122791, 35.80612464122767, 35.80612464122767, 35.80612464122767, 35.80612464122767, 35.80612464122767, 35.80612464122767, 35.80612464122767, 35.99919065608597, 35.99999662134699, 35.806933971037346, 35.99919403468014, 35.99999663545111, 37.915217669404036, 35.843076063655026, 35.80627889708074, 35.806125285177664, 35.80612464391587, 35.806124641238895, 35.80612464122772, 35.80612464122767, 35.99919065608597, 35.80693060648868, 35.99919402063463, 35.806930620534175, 35.806128005834964, 35.99919067013172, 35.80693060654732, 35.80612800577657, 35.806124655273166, 35.8061246412863, 35.80612464122791, 35.80612464122767, 35.80612464122767, 35.80612464122767, 35.80612464122767, 35.80612464122767, 35.99919065608597, 35.80693060648868, 35.80612800577633, 35.806124655273166, 35.8061246412863, 35.99919065608621, 35.80693060648868, 35.80612800577633, 35.806124655273166, 35.9991906561446]
14	[20.80431910440612, 21.995008560849982, 21.999979162948176, 21.99999991301452, 21.999999999636877, 21.99999999999848, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 21.999999999999982, 23.221321559899998, 25.9884002459165, 22.081053814516522, 22.000338363843166, 22.00000141251946, 22.000000005896645, 22.000000000024617, 22.000000000000103, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.570000000000014, 22.050682503030767, 22.000211577044325, 22.000000883240627, 22.000000003687138, 22.000000000015394, 22.000000000000064, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 23.938892023419, 22.088599025410954, 22.00036986176305, 22.612581055009358, 22.018658256766074, 22.000077889973515, 22.000000325156208, 22.00000000135738, 22.000000000005667, 22.00000000000002, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014, 22.000000000000014]
